duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,processing,genre,genre_val
267573,False,0,White Zombie,Halloween Spooky Party 2022,0.645,0.985,1,-3.715,0.111,0.00113,0.0102,0.223,0.446,113.934,4.0,505.0,125.0,2.36741214057508,industrial,12
160000,False,16,Gammer;Fatman Scoop,Better Together,0.546,0.985,9,-2.388,0.112,0.000182,0.868,0.198,0.666,150.079,4.0,395.0,97.0,1.343558282208589,happy,9
230280,False,47,Carlos Baute;Marta Sánchez,De mi puño y letra - Edicion Coleccionista,0.836,0.637,6,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025,4.0,457.0,113.0,1.1709531013615733,spanish,18
290081,False,6,Alphaxone,Dystopian Gate,0.167,0.292,4,-25.846,0.0602,0.587,0.769,0.11,0.034,67.218,4.0,323.0,80.0,0.916010498687664,iranian,13
76985,False,12,Crate Diggers,Hot Taco’s,0.81,0.551,10,-12.911,0.23,0.874,0.929,0.115,0.619,169.982,4.0,217.0,54.0,0.7573891625615764,study,19
301133,False,24,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,0.389,0.672,11,-8.768,0.0688,0.302,0.79,0.345,0.584,173.954,4.0,798.0,201.0,0.7481162540365985,afrobeat,1
86158,False,45,Hairklep,Alter Witz,0.851,0.237,6,-10.349,0.235,0.187,0.884,0.109,0.699,81.995,4.0,116.0,28.0,1.1709531013615733,study,19
230998,False,9,Kutiman;Elif Çağlar,Remotely Close,0.755,0.612,0,-9.645,0.0405,0.0203,0.258,0.118,0.645,110.019,4.0,419.0,105.0,3.349056603773585,afrobeat,1
266813,False,21,Town Mountain,New Freedom Blues,0.505,0.52,7,-7.152,0.0268,0.77,0.000187,0.224,0.579,152.239,3.0,665.0,221.0,4.067085953878407,bluegrass,3
195180,False,17,Ochre,Understory,0.707,0.595,11,-6.867,0.0389,0.0029,0.874,0.0996,0.346,124.037,4.0,396.0,98.0,0.7481162540365985,idm,10
198061,False,31,Beatriz Luengo;Carlos Rivera,Aquí Te Espero (feat. Carlos Rivera),0.624,0.776,11,-4.516,0.118,0.0447,3.47e-06,0.332,0.68,178.008,4.0,579.0,145.0,0.7481162540365985,spanish,18
86333,False,34,Alan Menken;Disney;J.A.C. Redford,La Sirenita (Banda Sonora Original en Español),0.123,0.271,7,-14.575,0.0364,0.788,0.878,0.202,0.147,96.843,3.0,138.0,45.0,4.067085953878407,disney,7
226515,False,22,Lack Of Afro;Wax;Herbal T,Jack of All Trades,0.815,0.925,5,-6.041,0.103,0.0594,0.0,0.128,0.898,116.057,4.0,431.0,106.0,1.2793053545586106,afrobeat,1
215800,False,16,The Soul Snatchers,Unique's New Testament of Funk (The Definite Collection),0.785,0.862,7,-7.252,0.059,0.016,0.947,0.108,0.682,106.052,4.0,375.0,93.0,4.067085953878407,afrobeat,1
110000,False,24,DGHTR,Piano On The Go,0.873,0.742,0,-7.854,0.0526,0.634,0.937,0.216,0.37,143.954,4.0,262.0,65.0,3.349056603773585,study,19
339358,True,17,Inquisition,Black Mass for a Mass Grave,0.292,0.984,0,-5.373,0.106,3.51e-05,0.211,0.202,0.0358,129.835,4.0,726.0,183.0,3.349056603773585,black-metal,2
153000,False,27,Doc Watson,Doc Watson,0.555,0.118,5,-20.553,0.109,0.892,0.0,0.127,0.77,171.683,4.0,419.0,106.0,1.2793053545586106,bluegrass,3
331373,False,33,Ceephax Acid Crew,United Acid Emirates,0.691,0.959,10,-6.451,0.0369,0.0313,0.85,0.332,0.733,125.838,4.0,688.0,172.0,0.7573891625615764,idm,10
211066,False,44,Banda Styllus,Flertes,0.483,0.739,6,-9.147,0.0594,0.117,0.0,0.0939,0.564,171.927,4.0,598.0,150.0,1.1709531013615733,forro,8
48093,False,9,Kelpe,Ex-Aquarium,0.72,0.738,8,-11.084,0.0938,0.276,0.927,0.106,0.548,95.995,4.0,74.0,18.0,2.7259036144578315,idm,10
207187,False,1,Miguel Bastida,"Best of Kittball, Vol. 6",0.864,0.877,1,-7.5,0.113,0.00218,0.237,0.0888,0.842,128.005,4.0,439.0,109.0,2.36741214057508,techno,20
373934,False,4,Mark Farina,Back to the House,0.861,0.502,1,-9.792,0.0496,0.0161,0.176,0.041,0.748,125.992,4.0,784.0,196.0,2.36741214057508,chicago-house,6
161038,False,39,Obie Hans,Floating Between,0.643,0.284,1,-15.849,0.0548,0.63,0.91,0.182,0.428,83.008,4.0,218.0,54.0,2.36741214057508,study,19
239866,False,25,Jor'dan Armstrong,52 Weeks of Summer,0.393,0.616,7,-7.564,0.0428,0.0444,0.0,0.152,0.275,97.458,4.0,447.0,111.0,4.067085953878407,afrobeat,1
237896,False,50,Pritam;Arijit Singh;Antara Mitra,Arijit Singh - Ultimate Love Songs,0.301,0.581,11,-7.324,0.0421,0.601,0.0,0.0757,0.235,132.049,3.0,420.0,138.0,0.7481162540365985,indian,11
68173,False,19,Oliver Wallace,Dumbo,0.723,0.145,1,-20.131,0.0426,0.989,0.907,0.0942,0.855,136.436,4.0,149.0,37.0,2.36741214057508,disney,7
292600,False,46,Eric Johnson,Venus Isle,0.602,0.355,6,-13.881,0.0255,0.619,0.036,0.205,0.281,99.271,4.0,475.0,117.0,1.1709531013615733,bluegrass,3
250283,False,38,Swattrex;Hardik Chauhan,Kukkad Chitta,0.417,0.449,1,-11.449,0.074,0.705,0.00279,0.0797,0.106,169.694,4.0,707.0,177.0,2.36741214057508,indian,11
178500,False,0,Rojin Sharafi,Urns Waiting To Be Fed,0.345,0.511,8,-11.391,0.0433,0.29,0.0921,0.3,0.111,86.219,4.0,232.0,59.0,2.7259036144578315,iranian,13
229653,False,30,Planetshakers;Su Presencia,Sé Quién Eres Tú,0.676,0.941,11,-4.116,0.0543,0.00296,0.0,0.309,0.559,120.023,4.0,452.0,113.0,0.7481162540365985,indian,11
589606,False,50,Ilario Alicante,Warm Vibes,0.806,0.455,10,-19.407,0.093,0.00126,0.908,0.0811,0.206,127.011,4.0,1241.0,310.0,0.7573891625615764,techno,20
149333,False,18,lola dreams,hoppy,0.725,0.776,0,-4.378,0.0823,0.551,0.852,0.457,0.288,90.089,4.0,222.0,55.0,3.349056603773585,study,19
99000,False,55,Chiquitines TV,"Chiquitinestv, Vol. 2",0.671,0.19,11,-8.812,0.0277,0.98,7.99e-06,0.125,0.589,80.013,4.0,130.0,31.0,0.7481162540365985,spanish,18
245680,False,29,Rafael Lechowski,El Canto de Amor a la Vida,0.55,0.674,1,-10.423,0.0617,0.478,0.000108,0.106,0.53,81.137,4.0,323.0,80.0,2.36741214057508,spanish,18
85111,False,37,Crate Diggers,Mixtape,0.699,0.297,4,-6.487,0.0449,0.634,0.752,0.107,0.557,180.244,4.0,250.0,62.0,0.916010498687664,study,19
194426,False,42,Pablo,É Só Dizer Que Sim,0.699,0.722,4,-5.647,0.0464,0.546,0.0,0.628,0.6,131.844,4.0,428.0,105.0,0.916010498687664,forro,8
233560,False,23,Beenie Man,Reggae Max Part 2: Beenie Man,0.722,0.611,10,-7.454,0.164,0.52,0.0,0.204,0.574,95.969,4.0,365.0,92.0,0.7573891625615764,j-dance,14
118406,False,0,Nathan Kawanishi,Romanticizing the Ordinary / Butterfly Effect,0.734,0.596,9,-9.599,0.28,0.766,0.0888,0.101,0.597,79.06,4.0,151.0,36.0,1.343558282208589,study,19
360040,False,2,From The Vastland,Temple of Daevas,0.401,0.974,1,-5.695,0.099,1.23e-06,0.863,0.323,0.115,120.087,4.0,705.0,176.0,2.36741214057508,iranian,13
472315,False,5,Pierre's Pfantasy Club,G.T.B.,0.8,0.816,8,-8.641,0.0725,0.0158,0.000862,0.0465,0.853,130.641,4.0,1026.0,258.0,2.7259036144578315,chicago-house,6
268887,False,45,Bruna Karla,Deus Está Cuidando de Você,0.576,0.458,2,-8.379,0.0264,0.0577,0.0,0.127,0.252,105.003,4.0,465.0,115.0,3.70048309178744,brazil,4
136320,False,37,Panam y Circo,CD6: El Disco A Dorado de Panam,0.903,0.849,7,-6.094,0.103,0.101,0.000435,0.163,0.474,101.017,4.0,221.0,55.0,4.067085953878407,spanish,18
197557,False,45,thuy;RINI,trust (feat. RINI),0.762,0.556,0,-7.144,0.0406,0.13,0.0,0.081,0.649,95.025,4.0,311.0,77.0,3.349056603773585,study,19
328687,False,12,Milieu,Butcher Block Andromeda,0.775,0.444,8,-9.877,0.0804,0.0367,0.853,0.184,0.785,160.011,4.0,872.0,219.0,2.7259036144578315,idm,10
267859,False,41,Pritam;Mohit Chauhan;Master Saleem;Farhid;Anvita Dutt,Badmaash Company,0.776,0.477,8,-13.406,0.173,0.36,0.0,0.25,0.695,92.02,4.0,401.0,100.0,2.7259036144578315,indian,11
294938,False,1,The Prophet;DJ Rob,The Hardcore Archive Part 1 (1993 - 1994),0.553,0.792,7,-7.665,0.0467,0.00126,0.883,0.139,0.0555,174.764,4.0,848.0,213.0,4.067085953878407,happy,9
173600,False,20,Toxic Holocaust,Conjure and Command,0.507,0.98,8,-4.557,0.0762,0.000244,0.0525,0.156,0.753,91.081,4.0,259.0,63.0,2.7259036144578315,black-metal,2
